WT	drdd	logFC_drdd_WT	PValue_drdd_WT	FDR_drdd_WT
AT1G01550	51.6833562523558	51.3401311169618	-0.00940302783670719	0.96313717692238	1
AT1G01560	1.96991031048777	2.07314564220265	0.0613127612132193	0.904098841446544	1
AT1G01570	0.615601214694905	0.576364281836326	-0.0862549829884638	0.879470532283815	1
AT1G01580	0.324318952556692	0.276652717395586	-0.155830569240388	0.835734554292948	1
AT1G01590	0.148743148866621	0.133025821672888	-0.192393786528488	0.923300573579735	1
AT1G01600	0.105016515667705	0.308463358625583	1.44928098979387	0.0756183366569634	0.739316523067707
AT1G01610	22.0011867311541	21.9624759046973	-0.00429903549786762	0.989521835407474	1
AT1G01620	90.4865790304062	109.946953560984	0.281064652887017	0.28841048240241	1
AT1G01630	37.9857434162617	33.3486492455855	-0.187896116946938	0.338251969560786	1
AT1G01640	1.92575397009527	2.00448939161036	0.0688953997016323	0.927456191425116	1
AT1G01650	5.91197576785667	5.60053240707226	-0.0725573843378044	0.736621582791427	1
AT1G01660	1.27135206241908	0.57313527401933	-1.18122987473345	0.0124444302592834	0.286444873850279
AT1G01670	1.77791451494144	1.214917615092	-0.544584216586364	0.121879442066973	0.898260312771957
AT1G01680	0.783525589302477	0.28403941600098	-1.39757494677687	0.290904728313864	1
AT1G01690	0.854441570632302	0.963599926961941	0.170801976358502	0.739391005260029	1
AT1G01695	0.22044512492078	0.259262512603036	0.242259325284277	0.90677320568214	1
AT1G01700	0.84975919726666	0.671435607761992	-0.360771022308084	0.595273596424393	1
AT1G01710	8.41982685310157	8.5528910107554	0.0243689825396704	0.919431445663927	1
AT1G01715	1.33148188365698	0.839051669525735	-0.607767715569352	0.314668619208003	1
AT1G01720	11.9596116702679	23.1890182637454	0.955461486963238	3.40995015477162e-06	0.000480593128736352
AT1G01725	6.20984946864861	6.99531069410114	0.17450340071285	0.613488566225097	1
AT1G01730	12.5467400642873	12.7883320002133	0.0337884374368146	0.906250511744963	1
AT1G01740	2.00459779211205	2.36453059624657	0.239031162548231	0.524878639934929	1
AT1G01750	0	0	0	1	1
AT1G01760	1.15864152228279	1.73906899458878	0.55468621733841	0.218053340912616	1
AT1G01770	4.83697898626381	5.36150200376031	0.150868300554556	0.509657831270251	1
AT1G01780	6.58115042980439	5.04235720159343	-0.388195197302175	0.207238098398332	1
AT1G01790	37.0897412339078	29.4235782535314	-0.334583112156337	0.115203805385056	0.880218566415759
AT1G01800	35.7994381944553	34.6211695921973	-0.0483460052397764	0.814445767865496	1
AT1G01810	0.519642043330828	1.33529332147486	1.40033400948082	0.0495968314416496	0.612480708692677
AT1G01820	25.8570288428712	25.700322512314	-0.00709052906245709	0.970892570070592	1
AT1G01830	6.67251628108274	7.54334109905823	0.174794003446696	0.412012887127164	1
AT1G01840	1.91967908309459	1.17879847671413	-0.625689108267942	0.363197084061738	1
AT1G01860	6.36910073176784	6.03795809583689	-0.082245204336887	0.782816499605563	1
AT1G01880	0.437931633515688	0.599557429064209	0.445731577436575	0.455164103463377	1
AT1G01900	1.47092356750782	2.22693471395696	0.599789243747473	0.202366376284075	1
AT1G01910	13.8768759281493	14.1585127095907	0.0288565400626753	0.887036049520336	1
AT1G01920	3.78379958478836	4.50146475052288	0.252265806654197	0.347025538376483	1
AT1G01930	5.36780006276861	5.41757422202941	0.0113391663476002	0.965866231004806	1
AT1G01940	4.39018110222481	6.04649773644758	0.469313833560804	0.128879264912871	0.919758202441039
AT1G01950	4.85690215113044	4.58689189486256	-0.0848525562352106	0.709867374005518	1
AT1G01960	12.3563914176409	12.2057245844177	-0.0177989619552279	0.928018623710442	1
AT1G01970	29.1752944063067	23.7605373356571	-0.297939998777311	0.13948694918334	0.950066870980356
AT1G01980	0	0	0	1	1
AT1G01990	16.8647592914002	15.2869761880072	-0.141629861029367	0.528369488857974	1
AT1G02000	6.47688306896086	6.03200599911896	-0.096563614703759	0.711447617856434	1
AT1G02010	4.22344252528796	3.42419260455849	-0.302504949838722	0.187438971098673	1
AT1G02020	6.6999805718746	7.25935259401263	0.117270278093176	0.628132527767711	1
AT1G02030	0.0794506841446734	0.182150078316842	1.16804412287559	0.383790780921626	1
AT1G02040	0	0	0	1	1
AT1G02050	3.44286692335246	2.7846877919392	-0.306054817069057	0.376535154847276	1
AT1G02060	2.40114928397176	2.51791883690922	0.0670842216651402	0.85438731903942	1
AT1G02065	0	0	0	1	1
AT1G02067	0	0	0	1	1
AT1G02070	0	0	0	1	1
AT1G02080	7.97109265413634	8.05062412970723	0.0145822929272094	0.942088057870433	1
AT1G02090	9.48417369044117	10.6074498826634	0.160302955408891	0.464331201714283	1
AT1G02100	12.7703595639926	11.4738672601515	-0.15340619540584	0.461516710280529	1
AT1G02110	8.19864615896234	9.23756695429298	0.168428939100454	0.492215871660345	1
AT1G02120	28.879124564265	25.4599312438194	-0.181332153054014	0.367282229189092	1
AT1G02130	20.3750736827688	19.3239511625507	-0.0797194186249572	0.707592612880989	1
AT1G02140	73.83659277887	69.8285279852922	-0.0803889625411017	0.688521694404753	1
AT1G02145	5.63101811662784	5.69471018478997	0.0157538719626668	0.950533803560822	1
AT1G02150	46.7773484367286	45.458179448415	-0.0431909864678183	0.847671317163022	1
AT1G02160	21.9088761007856	21.7376829260998	-0.00886765132776622	0.969179696957176	1
AT1G02170	17.4760453608333	17.9603906176735	0.0428122816707025	0.856421349745324	1
AT1G02180	3.59031224137682	4.28657949466235	0.254326180217457	0.608588976517238	1
AT1G02190	0.0496946828150672	0.07767856004522	0.479538812413041	0.829942468704708	1
AT1G02205	10.4438761116835	66.4442341556794	2.66938917667622	7.64796452675618e-05	0.00636296035089792
AT1G02210	0	0	0	1	1
AT1G02220	0.620499863132903	1.84052616198461	1.5561729330167	0.00580985209310783	0.172432143709376
AT1G02230	0.0150464906641972	0.223708673305162	3.47859325612226	0.0620682769141155	0.681655954389359
AT1G02250	0.0173313609357469	0	-1.96424703478397	1	1
AT1G02260	8.71553103298539	8.94887092999662	0.0437743913068676	0.861119649698478	1
AT1G02270	10.2235578737082	10.7476788150745	0.0739717319955841	0.735151063662049	1
AT1G02280	26.5065371798683	27.0657960226539	0.0276566608430265	0.892046105093328	1
AT1G02290	5.29736694870663	4.49548712564021	-0.232171547167562	0.402612306018672	1
AT1G02300	12.3919113860935	14.2555461751382	0.202284740036305	0.317667437569496	1
AT1G02305	33.2481790558614	35.1229318235815	0.0807404592575354	0.704697476254956	1
AT1G02310	0.0217923135286926	0	-2.76296401486608	0.527816697463366	1
AT1G02320	0	0	0	1	1
AT1G02330	16.2472198079482	15.8601917706144	-0.0346669739006969	0.876213004230493	1
AT1G02335	11.0456573036444	12.9526915250533	0.224193772892166	0.534681866128607	1
AT1G02340	0.289228738026308	1.11717261851898	1.91752205762076	0.00771695837599234	0.212723337058573
AT1G02350	0.837003537611773	0.769028562387575	-0.136902738461251	0.916241786399475	1
AT1G02360	0.921877835698401	1.40237491625966	0.603149485360041	0.38408297631829	1
AT1G02370	1.8688159597848	2.76659073436453	0.570191498909219	0.140871589449069	0.953296637943574
AT1G02380	2.37579931901816	1.35721728233906	-0.803036927452176	0.0349762183233794	0.513763446382381
AT1G02390	0.447417670309187	0.44692811148241	-0.0336056469328197	1	1
AT1G02400	0.127482070506482	0.599555585953846	2.15557910902986	0.0299887429958424	0.470422730453617
AT1G02405	0.195524450397304	0.675926159744798	1.60878631541665	0.218603421413612	1
AT1G02410	11.03864705599	9.55168565820366	-0.208691206147282	0.357348112396914	1
AT1G02420	3.87894425692478	3.66901755502372	-0.0880015751193239	0.825047020904597	1
AT1G02430	0	0.0996030003772561	3.88014411149089	0.135957310109815	0.941057934413361
AT1G02440	0	0.0154197616813962	1.71060982888497	0.999999999999997	1
AT1G02450	1.9528500570666	4.45685626912569	1.19509044938673	0.138138099159933	0.945721431393469
AT1G02460	0.282058380502928	0.503771691019612	0.800620360151418	0.233393716615216	1
AT1G02470	0.30659169671137	0.336282681568465	0.110085071459933	0.928769284576515	1
AT1G02475	47.4913473565884	43.0215381424423	-0.140636339631598	0.515028433770413	1
AT1G02490	1.04096978081938	0.117671553229923	-2.98983324687655	0.0528090804772433	0.631571783618832
AT1G02500	126.692962245391	119.684298794935	-0.0821166980599158	0.679452120527298	1
AT1G02510	0	0	0	1	1
AT1G02520	0.0126431567518876	0.0546599137954236	2.06409092850354	0.107983816216268	0.857962791071813
AT1G02530	0	0.0711120098155293	5.0920294718702	0.00318981046482004	0.113087846505898
AT1G02540	0	0	0	1	1
AT1G02550	0	0	0	1	1
AT1G02560	116.287249209717	119.747778270955	0.0426431713288963	0.840497579331321	1
AT1G02570	0	0	0	1	1
AT1G02575	0	0	0	1	1
AT1G02580	0.015674846468438	0.0234605849021843	0.392646511363193	0.999999999999996	1
AT1G02590	0	0	0	1	1
AT1G02610	0.706878686108814	0.674452435113569	-0.0645157598238494	0.927105073165287	1
AT1G02620	0.100686774581583	0.020753477906777	-2.17601456174793	0.272148919124366	1
AT1G02630	0	0	0	1	1
AT1G02640	0.444334697279555	1.08252749366679	1.28899125878761	0.00454515091177458	0.144868432108479
AT1G02650	0.306038218023658	0.413245319413764	0.34981917138947	0.647941863403804	1
AT1G02660	1.42641047145083	3.52787031288258	1.29442643814764	0.00307825608209797	0.110299494008212
AT1G02670	0.290248146828839	0.303792541630248	0.0399072999511815	0.999999999999999	1
AT1G02680	6.81768637478317	6.97193121990633	0.0382688980566779	0.900384215008878	1
AT1G02690	0.971329091478895	1.40812998877686	0.518491916806169	0.225512524873241	1
AT1G02700	0.304503260280657	0.444357767948001	0.589199519781198	0.534928332796317	1
AT1G02705	7.98801787780426	6.90468501264847	-0.194681764767771	0.58852087645128	1
AT1G02710	0.607566829595611	0.664752852638227	-0.0202128160758493	1	1
AT1G02720	6.05534429413183	4.66448234214165	-0.382005364827214	0.178692977439193	1
AT1G02730	2.6754935092118	3.66516097373946	0.446837089070285	0.203801357437847	1
AT1G02740	2.747916792536	2.92646203530051	0.0970425812923231	0.786001422650246	1
AT1G02750	6.59384666597184	6.12477485821689	-0.101122824159006	0.720276327888854	1
AT1G02770	0.0221280145164118	0.0869367774741409	1.95765635120159	0.270082773035866	1
AT1G02780	201.47174678519	194.661158601496	-0.0499217336057391	0.80071263612242	1
AT1G02790	0.0299333805921251	0	-2.7538337053558	0.541350101532628	1
AT1G02800	0	0.0175313214826562	2.55169856388262	0.529209819953224	1
AT1G02810	0.0286581672708702	0.157405758726636	2.25154463150356	0.0710682394619925	0.722246347263361
AT1G02813	0	0	0	1	1
AT1G02816	9.54266919825069	8.21552741646437	-0.207983489955085	0.477535880091081	1
AT1G02820	3.92607011282411	2.83164202348258	-0.460769408352883	0.313706654710175	1
AT1G02830	0	0	0	1	1
AT1G02840	20.6345991914059	17.7827058292296	-0.215001022013852	0.275315900665274	1
AT1G02850	1.01807384055499	3.91130306561154	1.94736397313197	0.0111220543134099	0.267894319627909
AT1G02860	2.87710944714969	3.64244206144775	0.352548091596247	0.340104299998567	1
AT1G02870	5.89516917863014	8.86187500567189	0.581348658914271	0.0388231820547367	0.542644341601103
AT1G02880	7.24629125614848	10.1476418082476	0.490391972549092	0.0621055358782577	0.681655954389359
AT1G02890	13.344187107825	13.6683444680074	0.0350750572053797	0.86097248114559	1
AT1G02900	0.336058113680284	0.397226560642538	0.279001942101143	0.999999999999994	1
AT1G02910	34.6179799126757	29.1371547081798	-0.249078955741877	0.206041034962252	1
AT1G02920	19.1799129037875	12.4910598415079	-0.615014810445135	0.487619814498508	1
AT1G02930	33.5469237283508	27.6207822377185	-0.278790983633155	0.72430997674043	1
AT1G02940	0.119286008287638	0	-3.96677859267514	0.0905750546129375	0.795361140361584
AT1G02950	6.32058163196291	6.1201856375909	-0.0564945334447072	0.890867998161426	1
AT1G02960	8.20772820136412	9.18027239530216	0.158969742828844	0.453505297571509	1
AT1G02965	0	0	0	1	1
AT1G02970	1.34021530948229	1.78299845051893	0.39476146781065	0.288980953991605	1
AT1G02980	0	0	0	1	1
AT1G02990	5.33257379673092	5.03691591401897	-0.0809683177238984	0.692024060947862	1
AT1G03000	6.8412352585855	7.37602587477219	0.109194631063149	0.600646969489086	1
AT1G03010	0.0456138803812388	0.542089626119481	3.61346343463893	4.19262331042812e-05	0.00395965176771464
AT1G03020	3.05227192162538	5.52215987197461	0.888365320146831	0.131087160863849	0.92729567032959
AT1G03030	8.21098024677943	6.41154349668996	-0.352275825078365	0.178592964079152	1
AT1G03040	18.5087386116865	18.7612831606761	0.0197695080682427	0.925149939472411	1
AT1G03050	0	0	0	1	1
AT1G03055	8.30294032817692	3.76820689778818	-1.15220710000393	0.00211485286579377	0.0836294982886476
AT1G03060	4.79281277884702	4.67320030254186	-0.0357851399846875	0.855287048864675	1
AT1G03070	0.27991430153536	0.396630757026285	0.451786573491989	0.55453416543377	1
AT1G03080	14.0894850897735	19.6397735358268	0.480537255326187	0.0383215801426238	0.540652970769882
AT1G03090	4.71816558972677	5.19350947823335	0.147038286475765	0.564684539928569	1
AT1G03100	1.6200075803467	1.73508452023426	0.115191954122613	0.788839615142343	1
AT1G03103	0	0	0	1	1
AT1G03106	0	0	0	1	1
AT1G03110	2.2414572299794	2.16875247498313	-0.0529506007883683	0.905825417422968	1
AT1G03120	0.578562256494525	0.486528641595992	-0.185518460237115	0.822936469109167	1
AT1G03130	1174.79882383096	987.782290059037	-0.250366230086235	0.27245874586675	1
AT1G03140	15.1907408496367	16.4266418985671	0.113011042641984	0.584369556718973	1
AT1G03150	6.26477470598894	5.6359847712172	-0.153335478505666	0.59287478229881	1
AT1G03160	25.5191677776554	25.2259033236101	-0.016368871034682	0.936117965031319	1
AT1G03165	0.320040339836408	0.286006899991815	-0.220858231732899	0.861441214172001	1
AT1G03170	0.159513124749688	0.0849450798411268	-0.768398652743143	0.350662677088474	1
AT1G03180	1.05762163231183	0.82985805508425	-0.357599124567777	0.517724064324469	1
AT1G03190	2.61911276271155	2.89464289889558	0.144070375979452	0.597907264189474	1
AT1G03200	0.109114641512153	0.0219159577166786	-2.16284255387931	0.165387595523976	1
AT1G03210	9.89861609384352	9.66610945866042	-0.026859529433818	0.933627592736911	1
AT1G03220	8.52524905492997	14.8868081993153	0.797072812857013	0.0055683695458491	0.167802083583959
AT1G03230	5.17351660044063	5.94803333239131	0.192456477685214	0.56187385830681	1
AT1G03240	0.0835929461425412	0.0417045958344717	-0.975552041637635	1	1
AT1G03250	14.613618339811	13.2268082250588	-0.140625113782551	0.510189945331076	1
AT1G03260	3.92381652158415	3.82727948627224	-0.0470425573569705	0.891014805668295	1
AT1G03270	1.26017192731498	1.14929696825899	-0.150819397034506	0.746000700677688	1
AT1G03280	11.8722146607947	10.6531991559331	-0.154818100135586	0.437932462767547	1
AT1G03290	8.47533877768342	7.0388885236944	-0.264060542110004	0.345704971923926	1
AT1G03300	4.60794871538442	2.96714664965894	-0.622925335954263	0.0605156258642394	0.674591821811413
AT1G03310	33.318694310252	30.6202918357556	-0.121899124880575	0.552821917119368	1
AT1G03320	0.795519106892343	0.730305838780889	-0.0507554260715639	1	1
AT1G03325	0	0	0	1	1
AT1G03330	17.6786780629239	17.2732263869737	-0.0311752215875637	0.88339901451599	1
AT1G03340	2.0630732962799	1.5751694329996	-0.396904061625138	0.315433725841631	1
AT1G03350	28.8971830399213	29.7030854155561	0.0420702328238805	0.842762097935668	1
AT1G03360	1.62080981719527	3.44606861258844	1.07544815848632	0.00753297682007735	0.208908982791308
AT1G03365	9.20331345455496	8.26249596675592	-0.154653613147849	0.439313936633499	1
AT1G03370	12.0509609292009	9.94429552436068	-0.275209020431023	0.21486772282568	1
AT1G03380	8.22005934923191	8.50755655121101	0.0513804663486593	0.815944193212532	1
AT1G03390	0.0637819109671493	0	-3.25429458965614	0.320674275700616	1
AT1G03395	0	0	0	1	1
AT1G03400	34.7325434926179	26.8001768688192	-0.371556476260115	0.0734552162091013	0.732442677767855
AT1G03410	12.7033795635148	7.77104543788907	-0.708089817756505	0.000722848448495211	0.0373421878007404
AT1G03430	11.3252060865793	10.1077242930969	-0.159504787298335	0.519103585702244	1
AT1G03440	6.15804473831191	5.30184750141439	-0.219270753079759	0.412550700137861	1
AT1G03445	0.0187867262404136	0.00660526390271919	-1.48516370542805	0.655010180248146	1
AT1G03457	0.620763605301446	0.555228118049683	-0.196323331244441	0.736876245646475	1
AT1G03470	2.58937783294258	2.12394814774541	-0.305920716933275	0.477781801425368	1
AT1G03475	132.879730599247	127.807398522528	-0.0564467456819371	0.789657796307619	1
AT1G03490	0	0	0	1	1
AT1G03495	0.0899113961216303	0	-3.61892011820577	0.209262097785129	1
AT1G03510	0.947513183941566	0.877947550049311	-0.117130524361269	0.8444220644003	1
AT1G03520	4.64048941168575	4.58096812152179	-0.0225693171919183	0.956514986510166	1
AT1G03530	2.97323218222915	3.84225115828875	0.369763975141004	0.224226649421201	1
AT1G03540	0.736711526891827	0.967612249864342	0.416752302451664	0.464427349051028	1
AT1G03550	3.04169510426548	2.50162143557457	-0.288939639772629	0.402104598508618	1
AT1G03560	6.42820383608848	5.87825900679549	-0.1280539599729	0.624150795099063	1
AT1G03590	4.64444670695485	5.23662419895166	0.169100728686885	0.482885736302594	1
AT1G03600	279.132597373424	217.33578878052	-0.361345541018022	0.0800339284272352	0.755088381381979
AT1G03610	10.0086367452545	10.629447999853	0.0851987346133985	0.71802236419115	1
AT1G03620	0.15895576290594	0.292774758261153	0.811501115478875	0.187556549805636	1
AT1G03630	131.054415260908	117.601197158826	-0.156857287205902	0.478591344481907	1
AT1G03650	1.61831856453702	2.3427650846968	0.529136349082244	0.213899947231716	1
AT1G03660	0.0117492712852597	0.135658670015282	3.08530476680504	0.015731858871933	0.332072716879673
AT1G03670	0	0	0	1	1
AT1G03680	313.060719783341	246.113084824688	-0.34726013170664	0.088654486210311	0.789396951381777
AT1G03687	5.18281399017942	4.5950468872629	-0.177633241445031	0.552751773225622	1
AT1G03700	0	0	0	1	1
AT1G03710	0	0.156485602877406	4.24297550056787	0.0905722088554432	0.795361140361584
AT1G03720	0	0	0	1	1
AT1G03730	4.87777895327382	5.26234783852845	0.102985429433197	0.790378931006911	1
AT1G03740	10.5174977355454	13.0158787143015	0.31032032808046	0.241204548784762	1
AT1G03750	3.05971373222408	2.79625791600821	-0.118417357047801	0.687859581467638	1
AT1G03760	2.66855920910852	3.62477921785014	0.435234316404165	0.172063702621237	1
AT1G03770	0.835306857165266	1.23024155480382	0.557890003009128	0.230204665683605	1
AT1G03780	0.558592426766513	0.996533549194431	0.830444156659215	0.0916770382734249	0.797878247773457
AT1G03790	0	0	0	1	1
AT1G03800	0.100815366166628	0.0688477542982716	-0.582673917486071	0.999999999999998	1
AT1G03810	0	0	0	1	1
AT1G03820	10.2066670910845	10.1306106462434	-0.0190325808005387	0.970520749327503	1
AT1G03830	2.2664515234905	2.77251502152206	0.293797775147364	0.338755109597662	1
AT1G03840	0.124549043239082	0.12884573574383	-0.032543747408438	1	1
AT1G03860	12.682378105379	17.0386738417831	0.428576823584606	0.0415524066597976	0.561199315006621
AT1G03870	51.2779468725998	36.9947555082243	-0.475038955748616	0.0949866316077954	0.814714978402145
AT1G03880	0	0	0	1	1
AT1G03890	0	0	0	1	1
AT1G03900	37.123239204528	35.9471094986672	-0.0458088573026785	0.817224869287774	1
AT1G03905	0.689636288284574	0.709263883961555	0.0220853585682361	1	1
AT1G03910	11.5410978097364	12.3781758458804	0.100200371604692	0.617658604944367	1
AT1G03920	0.772050928183464	0.958897393658771	0.30520881286183	0.569880707597082	1
AT1G03930	14.0303766385838	15.3544573529024	0.128885438448429	0.511136002688176	1
AT1G03940	0.015360449780821	0	-1.96425160295421	0.999999999999995	1
AT1G03950	10.0288997187559	9.64543275760173	-0.0502097445055324	0.824893199845688	1
AT1G03960	3.29951897548279	3.40732443310505	0.05245698555883	0.851172922237657	1
AT1G03970	25.6113463793649	29.577728156072	0.206854150813281	0.332054281755175	1
AT1G03980	0.204246381004509	0.238947793733474	0.229420768687158	0.767617624658501	1
AT1G03982	0	0	0	1	1
AT1G03990	0.075516167405203	0.111443141592078	0.554596889035119	0.590732708163982	1
AT1G04000	12.7776060775949	9.93214583048689	-0.369255275616604	0.175207768285716	1
AT1G04010	2.94692350814088	3.11963805970404	0.0791342661241933	0.755052433236608	1
AT1G04020	4.16438983179719	4.92227214255645	0.234710785176538	0.403775846713132	1
AT1G04030	2.51623428503759	2.85707187956974	0.186345899480257	0.611829458006068	1
AT1G04040	215.268134750466	183.266398550429	-0.232914357237028	0.287678030777677	1
AT1G04050	1.14601849887141	0.982691143655127	-0.220803277207113	0.581566933624813	1
AT1G04070	2.77783699695153	3.76615421588404	0.455524964700585	0.313119211954021	1
AT1G04080	17.7656409601611	18.3913422938284	0.0487303078093656	0.808406639889703	1
AT1G04090	0.610208272926069	0.331214562629187	-0.836256461579284	0.14039189321672	0.951903055271211
AT1G04100	2.92275848138645	2.36549745851022	-0.289658334986893	0.483609857998949	1
AT1G04105	0	0	0	1	1
AT1G04110	0.547438818017828	2.49351279504838	2.1653837164888	0.00165302694788353	0.0694283995102132
AT1G04120	10.0303102616251	12.4634283535064	0.314912993168017	0.123897424459589	0.904502383945116
AT1G04130	3.99609954828241	5.56919386920679	0.484169136294848	0.103051422570096	0.84076590829489
AT1G04140	17.1512407271075	18.0830207995064	0.0773529707021084	0.697180227555604	1
AT1G04150	0	0	0	1	1
AT1G04160	1.03708148281567	1.31284732370317	0.333579699835932	0.274371169422454	1
AT1G04170	20.911741995516	23.0794724821545	0.14040057280977	0.481281324105277	1
AT1G04180	0.708974787893539	0.542886771587335	-0.4060109453598	0.676327180115849	1
AT1G04190	11.1108816789565	12.2802536868824	0.145526047677399	0.501043394085097	1
AT1G04200	5.9481847931966	6.00328785822149	0.0104519440581529	0.960878191380478	1
AT1G04210	8.33543106038602	8.7680129281024	0.0703607905946332	0.734500245109324	1
AT1G04220	2.67489875950446	4.41283581935393	0.733582693775474	0.0615779392360044	0.68029092558959
AT1G04230	3.49846825004928	3.84726933658405	0.139746235038887	0.623071696660437	1
AT1G04240	26.6831768492047	26.1095467374298	-0.0339649740309463	0.92086348782785	1
AT1G04250	2.54076217606441	4.21901589876742	0.739377743356613	0.052801010752843	0.631571783618832
AT1G04260	9.8531243422354	10.6045934232175	0.107440401208754	0.705387496898036	1
AT1G04270	84.3169126511026	90.317665286912	0.0981298775105316	0.628765471645886	1
AT1G04280	4.07798816528007	3.67212199347293	-0.149179626522258	0.648449869738792	1
AT1G04290	26.2512531039186	22.3103374380234	-0.236449731320888	0.262677481314983	1
AT1G04300	13.920528278918	13.1939672674226	-0.0771634816903238	0.701288623527662	1
AT1G04310	3.16112994369289	3.48258716877367	0.135248892594774	0.694334790203472	1
AT1G04330	0.69092653308419	0.537035786101442	-0.301774759470001	0.766511243916358	1
AT1G04340	7.12165579802669	7.10829253825226	-0.00805660303693786	1	1
AT1G04350	46.5897972829592	34.1240522282411	-0.44941742134052	0.0456466435299519	0.591692858515709
AT1G04360	0.800722780659724	1.73843961933826	1.10054909901574	0.0329599766607048	0.495806808191653
AT1G04370	0	0	0	1	1
AT1G04380	0.0720192773537262	0.289009061679786	1.93244652592252	0.070005403725171	0.718511056493922
AT1G04390	2.54808641193854	2.57523735435334	0.0155666179852853	0.966956705702709	1
